03-03-2026 14:29:35-debug: %cImport%c: /Applications/Cocos/Creator/3.7.3/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunks background: #aaff85; color: #000; color: #000;
04-03-2026 18:02:41-debug: Process: heapTotal 221.05MB heapUsed 198.18MB rss 211.77MB
04-03-2026 18:02:41-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (3ms)
04-03-2026 18:02:41-debug: Process: heapTotal 221.05MB heapUsed 198.21MB rss 211.94MB
04-03-2026 18:02:41-debug: options.md5Cache is false.
04-03-2026 18:02:41-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
04-03-2026 18:02:41-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 3 ms √14%
04-03-2026 18:02:41-debug: Generate md5AssetsMap from suffixMap to settings start14%
04-03-2026 18:02:41-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
04-03-2026 18:02:58-debug: Query all assets info in project
04-03-2026 18:02:58-debug: BuildAssetLibrary query-assets with assets 800
04-03-2026 18:02:58-debug: init custom config: keepNodeUuid: false, useCache: true
04-03-2026 18:02:58-debug: Query asset bundle start0%
04-03-2026 18:02:58-debug: // ---- build task Query asset bundle ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.43MB rss 126.58MB
04-03-2026 18:02:58-debug:   Number of all scenes: 1
04-03-2026 18:02:58-debug:   Number of all scripts: 6
04-03-2026 18:02:58-debug:   Number of other assets: 650
04-03-2026 18:02:58-debug: // ---- build task Query asset bundle ---- (5ms)
04-03-2026 18:02:58-debug: run build task Query asset bundle success in 5 ms √3%
04-03-2026 18:02:58-debug: // ---- build task Query and organize assets ----
04-03-2026 18:02:58-debug: Query and organize assets start3%
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.64MB rss 127.89MB
04-03-2026 18:02:58-debug: init bundle assets
04-03-2026 18:02:58-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
04-03-2026 18:02:58-debug: Number of scenes: 1
04-03-2026 18:02:58-debug: run build task Query and organize assets success in 1 ms √7%
04-03-2026 18:02:58-debug: // ---- build task Query and organize assets ---- (1ms)
04-03-2026 18:02:58-debug: Organize scripts start7%
04-03-2026 18:02:58-debug: // ---- build task Organize scripts ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.78MB rss 128.16MB
04-03-2026 18:02:58-debug: sort script group...
04-03-2026 18:02:58-debug: // ---- build task Organize scripts ---- (1ms)
04-03-2026 18:02:58-debug: run build task Organize scripts success in 1 ms √10%
04-03-2026 18:02:58-debug: // ---- build task Init settings and config ----
04-03-2026 18:02:58-debug: Init settings and config start10%
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.81MB rss 128.19MB
04-03-2026 18:02:58-debug: run build task Init settings and config success in 0 ms √11%
04-03-2026 18:02:58-debug: builder.tasks.settings.macro does not defined in i18n
04-03-2026 18:02:58-debug: builder.tasks.settings.macro start11%
04-03-2026 18:02:58-debug: // ---- build task builder.tasks.settings.macro ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.83MB rss 128.23MB
04-03-2026 18:02:58-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
04-03-2026 18:02:58-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
04-03-2026 18:02:58-debug: Sort some build options to settings.json start11%
04-03-2026 18:02:58-debug: // ---- build task Sort some build options to settings.json ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.85MB rss 128.25MB
04-03-2026 18:02:58-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
04-03-2026 18:02:58-debug: run build task Sort some build options to settings.json success in 1 ms √12%
04-03-2026 18:02:58-debug: // ---- build task custom joint texture layouts ----
04-03-2026 18:02:58-debug: custom joint texture layouts start12%
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.90MB rss 128.34MB
04-03-2026 18:02:58-debug: run build task custom joint texture layouts success in 0 ms √12%
04-03-2026 18:02:58-debug: custom joint physics start12%
04-03-2026 18:02:58-debug: // ---- build task custom joint physics ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.92MB rss 128.34MB
04-03-2026 18:02:58-debug: run build task custom joint physics success in 0 ms √13%
04-03-2026 18:02:58-debug: Fill script data to settings start13%
04-03-2026 18:02:58-debug: // ---- build task Fill script data to settings ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.93MB rss 128.36MB
04-03-2026 18:02:58-debug: run build task Fill script data to settings success in 0 ms √13%
04-03-2026 18:02:58-debug: Fill scene data to settings start13%
04-03-2026 18:02:58-debug: // ---- build task Fill scene data to settings ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.95MB rss 128.38MB
04-03-2026 18:02:58-debug: run build task Fill scene data to settings success in 0 ms √14%
04-03-2026 18:02:58-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
04-03-2026 18:02:58-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.96MB rss 128.38MB
04-03-2026 18:02:58-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
04-03-2026 18:02:58-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
04-03-2026 18:02:58-debug: Process: heapTotal 218.05MB heapUsed 197.98MB rss 128.50MB
04-03-2026 18:02:58-debug: options.md5Cache is false.
04-03-2026 18:02:58-debug: Generate md5AssetsMap from suffixMap to settings start14%
04-03-2026 18:02:58-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
04-03-2026 18:03:27-debug: refresh db internal success
04-03-2026 18:03:27-debug: asset-db:worker-effect-data-processing (174ms)
04-03-2026 18:03:27-debug: refresh db assets success
04-03-2026 18:03:27-debug: asset-db:refresh-all-database (218ms)
04-03-2026 18:03:45-debug: Query all assets info in project
04-03-2026 18:03:45-debug: BuildAssetLibrary query-assets with assets 800
04-03-2026 18:03:45-debug:   Number of other assets: 650
04-03-2026 18:03:45-debug: Query asset bundle start0%
04-03-2026 18:03:45-debug: // ---- build task Query asset bundle ----
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 194.01MB rss 218.64MB
04-03-2026 18:03:45-debug: init custom config: keepNodeUuid: false, useCache: true
04-03-2026 18:03:45-debug:   Number of all scenes: 1
04-03-2026 18:03:45-debug:   Number of all scripts: 6
04-03-2026 18:03:45-debug: // ---- build task Query asset bundle ---- (5ms)
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 194.31MB rss 219.06MB
04-03-2026 18:03:45-debug: init bundle assets
04-03-2026 18:03:45-debug: run build task Query asset bundle success in 5 ms √3%
04-03-2026 18:03:45-debug: Query and organize assets start3%
04-03-2026 18:03:45-debug: // ---- build task Query and organize assets ----
04-03-2026 18:03:45-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
04-03-2026 18:03:45-debug: Number of scenes: 1
04-03-2026 18:03:45-debug: // ---- build task Query and organize assets ---- (2ms)
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 194.46MB rss 219.27MB
04-03-2026 18:03:45-debug: sort script group...
04-03-2026 18:03:45-debug: run build task Query and organize assets success in 2 ms √7%
04-03-2026 18:03:45-debug: Organize scripts start7%
04-03-2026 18:03:45-debug: // ---- build task Organize scripts ----
04-03-2026 18:03:45-debug: // ---- build task Organize scripts ---- (2ms)
04-03-2026 18:03:45-debug: Init settings and config start10%
04-03-2026 18:03:45-debug: // ---- build task Init settings and config ----
04-03-2026 18:03:45-debug: run build task Organize scripts success in 2 ms √10%
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 194.48MB rss 219.59MB
04-03-2026 18:03:45-debug: // ---- build task Init settings and config ---- (1ms)
04-03-2026 18:03:45-debug: run build task Init settings and config success in 1 ms √11%
04-03-2026 18:03:45-debug: builder.tasks.settings.macro does not defined in i18n
04-03-2026 18:03:45-debug: // ---- build task builder.tasks.settings.macro ----
04-03-2026 18:03:45-debug: builder.tasks.settings.macro start11%
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 194.51MB rss 220.08MB
04-03-2026 18:03:45-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
04-03-2026 18:03:45-debug: // ---- build task Sort some build options to settings.json ----
04-03-2026 18:03:45-debug: Sort some build options to settings.json start11%
04-03-2026 18:03:45-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 193.89MB rss 220.61MB
04-03-2026 18:03:45-debug: // ---- build task Sort some build options to settings.json ---- (3ms)
04-03-2026 18:03:45-debug: // ---- build task custom joint texture layouts ----
04-03-2026 18:03:45-debug: custom joint texture layouts start12%
04-03-2026 18:03:45-debug: run build task Sort some build options to settings.json success in 3 ms √12%
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 193.94MB rss 221.56MB
04-03-2026 18:03:45-debug: // ---- build task custom joint texture layouts ---- (1ms)
04-03-2026 18:03:45-debug: run build task custom joint texture layouts success in 1 ms √12%
04-03-2026 18:03:45-debug: custom joint physics start12%
04-03-2026 18:03:45-debug: // ---- build task custom joint physics ----
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 193.96MB rss 222.08MB
04-03-2026 18:03:45-debug: run build task custom joint physics success in 0 ms √13%
04-03-2026 18:03:45-debug: Fill script data to settings start13%
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 193.99MB rss 222.44MB
04-03-2026 18:03:45-debug: // ---- build task Fill script data to settings ----
04-03-2026 18:03:45-debug: run build task Fill script data to settings success in 0 ms √13%
04-03-2026 18:03:45-debug: Fill scene data to settings start13%
04-03-2026 18:03:45-debug: // ---- build task Fill scene data to settings ----
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 194.00MB rss 222.59MB
04-03-2026 18:03:45-debug: // ---- build task Fill scene data to settings ---- (1ms)
04-03-2026 18:03:45-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
04-03-2026 18:03:45-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 194.02MB rss 222.78MB
04-03-2026 18:03:45-debug: run build task Fill scene data to settings success in 1 ms √14%
04-03-2026 18:03:45-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 0 ms √14%
04-03-2026 18:03:45-debug: Generate md5AssetsMap from suffixMap to settings start14%
04-03-2026 18:03:45-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
04-03-2026 18:03:45-debug: Process: heapTotal 216.80MB heapUsed 194.05MB rss 223.08MB
04-03-2026 18:03:45-debug: options.md5Cache is false.
04-03-2026 18:03:45-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
04-03-2026 18:04:07-debug: refresh db internal success
04-03-2026 18:04:07-debug: asset-db:worker-effect-data-processing (155ms)
04-03-2026 18:04:07-debug: refresh db assets success
04-03-2026 18:04:07-debug: asset-db:refresh-all-database (190ms)
04-03-2026 18:04:35-debug: refresh db internal success
04-03-2026 18:04:35-debug: asset-db:worker-effect-data-processing (176ms)
04-03-2026 18:04:35-debug: refresh db assets success
04-03-2026 18:04:35-debug: asset-db:refresh-all-database (214ms)
04-03-2026 18:05:05-debug: refresh db internal success
04-03-2026 18:05:05-debug: asset-db:worker-effect-data-processing (128ms)
04-03-2026 18:05:05-debug: refresh db assets success
04-03-2026 18:05:05-debug: asset-db:refresh-all-database (163ms)
04-03-2026 18:05:11-debug: refresh db internal success
04-03-2026 18:05:11-debug: asset-db:worker-effect-data-processing (63ms)
04-03-2026 18:05:11-debug: refresh db assets success
04-03-2026 18:05:11-debug: asset-db:refresh-all-database (79ms)
04-03-2026 18:05:55-debug: Query all assets info in project
04-03-2026 18:05:55-debug: BuildAssetLibrary query-assets with assets 800
04-03-2026 18:05:55-debug:   Number of other assets: 650
04-03-2026 18:05:55-debug: Query asset bundle start0%
04-03-2026 18:05:55-debug: // ---- build task Query asset bundle ----
04-03-2026 18:05:55-debug: Process: heapTotal 234.56MB heapUsed 200.66MB rss 233.19MB
04-03-2026 18:05:55-debug:   Number of all scripts: 6
04-03-2026 18:05:55-debug:   Number of all scenes: 1
04-03-2026 18:05:55-debug: init custom config: keepNodeUuid: false, useCache: true
04-03-2026 18:05:55-debug: // ---- build task Query asset bundle ---- (6ms)
04-03-2026 18:05:55-debug: // ---- build task Query and organize assets ----
04-03-2026 18:05:55-debug: Query and organize assets start3%
04-03-2026 18:05:55-debug: run build task Query asset bundle success in 6 ms √3%
04-03-2026 18:05:55-debug: Process: heapTotal 219.52MB heapUsed 196.38MB rss 233.78MB
04-03-2026 18:05:55-debug: init bundle assets
04-03-2026 18:05:55-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
04-03-2026 18:05:55-debug: Number of scenes: 1
04-03-2026 18:05:55-debug: // ---- build task Query and organize assets ---- (2ms)
04-03-2026 18:05:55-debug: Process: heapTotal 219.52MB heapUsed 196.54MB rss 233.86MB
04-03-2026 18:05:55-debug: sort script group...
04-03-2026 18:05:55-debug: run build task Query and organize assets success in 2 ms √7%
04-03-2026 18:05:55-debug: Organize scripts start7%
04-03-2026 18:05:55-debug: // ---- build task Organize scripts ----
04-03-2026 18:05:55-debug: run build task Organize scripts success in 0 ms √10%
04-03-2026 18:05:55-debug: Init settings and config start10%
04-03-2026 18:05:55-debug: // ---- build task Init settings and config ----
04-03-2026 18:05:55-debug: Process: heapTotal 219.52MB heapUsed 196.56MB rss 233.86MB
04-03-2026 18:05:55-debug: run build task Init settings and config success in 0 ms √11%
04-03-2026 18:05:55-debug: builder.tasks.settings.macro does not defined in i18n
04-03-2026 18:05:55-debug: Process: heapTotal 219.52MB heapUsed 196.58MB rss 233.88MB
